Year,Institute_Type,Institute,Academic Program Name,Program_Year,Quota,Seat Type,Gender,Opening Rank,Closing Rank,Round
2020.0,NIT,NIT Jaipur,Chem Engg (BTech),4,OS,EWS,GN,3932.0,4568.0,6
2020.0,NIT,NIT Jaipur,Chem Engg (BTech),4,OS,EWS,F,7252.0,7252.0,6
2020.0,NIT,NIT Jaipur,Chem Engg (BTech),4,OS,OBC-NCL,GN,6542.0,8563.0,6
2020.0,NIT,NIT Jaipur,Chem Engg (BTech),4,OS,OBC-NCL,F,11687.0,14241.0,6
2020.0,NIT,NIT Jaipur,Chem Engg (BTech),4,OS,OBC-NCL (PWD),GN,768.0,768.0,6
2020.0,NIT,NIT Jaipur,Chem Engg (BTech),4,OS,SC,GN,4649.0,5836.0,6
2020.0,NIT,NIT Jaipur,Chem Engg (BTech),4,OS,SC,F,6462.0,6681.0,6
2020.0,NIT,NIT Jaipur,Chem Engg (BTech),4,OS,ST,GN,2047.0,2580.0,6
2020.0,NIT,NIT Jaipur,Chem Engg (BTech),4,OS,ST,F,2553.0,2553.0,6
2020.0,NIT,NIT Jaipur,Civil (BTech),4,HS,OPEN,GN,12827.0,19845.0,6
2020.0,NIT,NIT Jaipur,Civil (BTech),4,HS,OPEN,F,10490.0,32579.0,6
2020.0,NIT,NIT Jaipur,Civil (BTech),4,HS,OPEN (PWD),GN,389.0,480.0,6
2020.0,NIT,NIT Jaipur,Civil (BTech),4,HS,EWS,GN,3211.0,3968.0,6
2020.0,NIT,NIT Jaipur,Civil (BTech),4,HS,EWS,F,6943.0,6943.0,6
2020.0,NIT,NIT Jaipur,Civil (BTech),4,HS,OBC-NCL,GN,4523.0,5907.0,6
2020.0,NIT,NIT Jaipur,Civil (BTech),4,HS,OBC-NCL,F,10354.0,12818.0,6
2020.0,NIT,NIT Jaipur,Civil (BTech),4,HS,SC,GN,1781.0,3140.0,6
2020.0,NIT,NIT Jaipur,Civil (BTech),4,HS,SC,F,6185.0,6563.0,6
2020.0,NIT,NIT Jaipur,Civil (BTech),4,HS,ST,GN,196.0,418.0,6
2020.0,NIT,NIT Jaipur,Civil (BTech),4,HS,ST,F,651.0,651.0,6
2020.0,NIT,NIT Jaipur,Civil (BTech),4,OS,OPEN,GN,9323.0,28391.0,6
2020.0,NIT,NIT Jaipur,Civil (BTech),4,OS,OPEN,F,32953.0,40417.0,6
2020.0,NIT,NIT Jaipur,Civil (BTech),4,OS,OPEN (PWD),GN,1149.0,1149.0,6
2020.0,NIT,NIT Jaipur,Civil (BTech),4,OS,EWS,GN,4899.0,5072.0,6
2020.0,NIT,NIT Jaipur,Civil (BTech),4,OS,EWS,F,7636.0,8174.0,6
2020.0,NIT,NIT Jaipur,Civil (BTech),4,OS,EWS (PWD),GN,202.0,202.0,6
2020.0,NIT,NIT Jaipur,Civil (BTech),4,OS,OBC-NCL,GN,7097.0,8764.0,6
2020.0,NIT,NIT Jaipur,Civil (BTech),4,OS,OBC-NCL,F,12656.0,15866.0,6
2020.0,NIT,NIT Jaipur,Civil (BTech),4,OS,SC,GN,1847.0,4255.0,6
2020.0,NIT,NIT Jaipur,Civil (BTech),4,OS,SC,F,6026.0,6649.0,6
2020.0,NIT,NIT Jaipur,Civil (BTech),4,OS,ST,GN,986.0,1248.0,6
2020.0,NIT,NIT Jaipur,Civil (BTech),4,OS,ST,F,1637.0,1637.0,6
2020.0,NIT,NIT Jaipur,CSE (BTech),4,HS,OPEN,GN,1133.0,3894.0,6
2020.0,NIT,NIT Jaipur,CSE (BTech),4,HS,OPEN,F,4752.0,6399.0,6
2020.0,NIT,NIT Jaipur,CSE (BTech),4,HS,OPEN (PWD),GN,150.0,150.0,6
2020.0,NIT,NIT Jaipur,CSE (BTech),4,HS,EWS,GN,692.0,884.0,6
2020.0,NIT,NIT Jaipur,CSE (BTech),4,HS,EWS,F,1398.0,1530.0,6
2020.0,NIT,NIT Jaipur,CSE (BTech),4,HS,EWS (PWD),GN,93.0,93.0,6
2020.0,NIT,NIT Jaipur,CSE (BTech),4,HS,OBC-NCL,GN,933.0,1430.0,6
2020.0,NIT,NIT Jaipur,CSE (BTech),4,HS,OBC-NCL,F,3923.0,4493.0,6
2020.0,NIT,NIT Jaipur,CSE (BTech),4,HS,OBC-NCL (PWD),GN,119.0,119.0,6
2020.0,NIT,NIT Jaipur,CSE (BTech),4,HS,SC,GN,146.0,1059.0,6
2020.0,NIT,NIT Jaipur,CSE (BTech),4,HS,SC,F,3629.0,3640.0,6
2020.0,NIT,NIT Jaipur,CSE (BTech),4,HS,ST,GN,231.0,360.0,6
2020.0,NIT,NIT Jaipur,CSE (BTech),4,HS,ST,F,412.0,412.0,6
2020.0,NIT,NIT Jaipur,CSE (BTech),4,OS,OPEN,GN,2471.0,3789.0,6
2020.0,NIT,NIT Jaipur,CSE (BTech),4,OS,OPEN,F,5129.0,6874.0,6
2020.0,NIT,NIT Jaipur,CSE (BTech),4,OS,OPEN (PWD),GN,122.0,122.0,6
2020.0,NIT,NIT Jaipur,CSE (BTech),4,OS,OPEN (PWD),F,598.0,598.0,6
2020.0,NIT,NIT Jaipur,CSE (BTech),4,OS,EWS,GN,562.0,676.0,6
2020.0,NIT,NIT Jaipur,CSE (BTech),4,OS,EWS,F,1215.0,1215.0,6
2020.0,NIT,NIT Jaipur,CSE (BTech),4,OS,OBC-NCL,GN,917.0,1573.0,6
2020.0,NIT,NIT Jaipur,CSE (BTech),4,OS,OBC-NCL,F,3304.0,3655.0,6
2020.0,NIT,NIT Jaipur,CSE (BTech),4,OS,OBC-NCL (PWD),GN,115.0,115.0,6
2020.0,NIT,NIT Jaipur,CSE (BTech),4,OS,SC,GN,649.0,973.0,6
2020.0,NIT,NIT Jaipur,CSE (BTech),4,OS,SC,F,918.0,1622.0,6
2020.0,NIT,NIT Jaipur,CSE (BTech),4,OS,SC (PWD),GN,23.0,23.0,6
2020.0,NIT,NIT Jaipur,CSE (BTech),4,OS,ST,GN,65.0,349.0,6
2020.0,NIT,NIT Jaipur,CSE (BTech),4,OS,ST,F,186.0,186.0,6
2020.0,NIT,NIT Jaipur,EE (BTech),4,HS,OPEN,GN,1280.0,12237.0,6
2020.0,NIT,NIT Jaipur,EE (BTech),4,HS,OPEN,F,14263.0,18206.0,6
2020.0,NIT,NIT Jaipur,EE (BTech),4,HS,OPEN (PWD),F,967.0,967.0,6
2020.0,NIT,NIT Jaipur,EE (BTech),4,HS,EWS,GN,1950.0,2192.0,6
2020.0,NIT,NIT Jaipur,EE (BTech),4,HS,EWS,F,3465.0,3465.0,6
2020.0,NIT,NIT Jaipur,EE (BTech),4,HS,OBC-NCL,GN,2824.0,3701.0,6
2020.0,NIT,NIT Jaipur,EE (BTech),4,HS,OBC-NCL,F,9361.0,10428.0,6
2020.0,NIT,NIT Jaipur,EE (BTech),4,HS,OBC-NCL (PWD),GN,605.0,605.0,6
2020.0,NIT,NIT Jaipur,EE (BTech),4,HS,SC,GN,1288.0,3090.0,6
2020.0,NIT,NIT Jaipur,EE (BTech),4,HS,SC,F,2370.0,3880.0,6
2020.0,NIT,NIT Jaipur,EE (BTech),4,HS,SC (PWD),GN,168.0,168.0,6
2020.0,NIT,NIT Jaipur,EE (BTech),4,HS,ST,GN,121.0,463.0,6
2020.0,NIT,NIT Jaipur,EE (BTech),4,HS,ST,F,570.0,570.0,6
2020.0,NIT,NIT Jaipur,EE (BTech),4,OS,OPEN,GN,7197.0,13406.0,6
2020.0,NIT,NIT Jaipur,EE (BTech),4,OS,OPEN,F,14841.0,20714.0,6
2020.0,NIT,NIT Jaipur,EE (BTech),4,OS,OPEN (PWD),GN,700.0,700.0,6
2020.0,NIT,NIT Jaipur,EE (BTech),4,OS,EWS,GN,2133.0,2330.0,6
2020.0,NIT,NIT Jaipur,EE (BTech),4,OS,EWS,F,4004.0,4004.0,6
2020.0,NIT,NIT Jaipur,EE (BTech),4,OS,OBC-NCL,GN,3806.0,4638.0,6
2020.0,NIT,NIT Jaipur,EE (BTech),4,OS,OBC-NCL,F,7909.0,11444.0,6
2020.0,NIT,NIT Jaipur,EE (BTech),4,OS,OBC-NCL (PWD),GN,296.0,296.0,6
2020.0,NIT,NIT Jaipur,EE (BTech),4,OS,SC,GN,1173.0,2728.0,6
2020.0,NIT,NIT Jaipur,EE (BTech),4,OS,SC,F,4131.0,4802.0,6
2020.0,NIT,NIT Jaipur,EE (BTech),4,OS,ST,GN,758.0,1223.0,6
2020.0,NIT,NIT Jaipur,EE (BTech),4,OS,ST,F,1056.0,1056.0,6
2020.0,NIT,NIT Jaipur,EE (BTech),4,OS,ST (PWD),GN,33.0,33.0,6
2020.0,NIT,NIT Jaipur,ECE (BTech),4,HS,OPEN,GN,5143.0,8757.0,6
2020.0,NIT,NIT Jaipur,ECE (BTech),4,HS,OPEN,F,9022.0,13706.0,6
2020.0,NIT,NIT Jaipur,ECE (BTech),4,HS,OPEN (PWD),F,2659.0,2659.0,6
2020.0,NIT,NIT Jaipur,ECE (BTech),4,HS,EWS,GN,1419.0,1600.0,6
2020.0,NIT,NIT Jaipur,ECE (BTech),4,HS,EWS,F,2628.0,2628.0,6
2020.0,NIT,NIT Jaipur,ECE (BTech),4,HS,OBC-NCL,GN,2063.0,2983.0,6
2020.0,NIT,NIT Jaipur,ECE (BTech),4,HS,OBC-NCL,F,7857.0,9154.0,6
2020.0,NIT,NIT Jaipur,ECE (BTech),4,HS,OBC-NCL (PWD),GN,896.0,896.0,6
2020.0,NIT,NIT Jaipur,ECE (BTech),4,HS,SC,GN,1216.0,2358.0,6
2020.0,NIT,NIT Jaipur,ECE (BTech),4,HS,SC,F,3739.0,3739.0,6
2020.0,NIT,NIT Jaipur,ECE (BTech),4,HS,ST,GN,855.0,909.0,6
2020.0,NIT,NIT Jaipur,ECE (BTech),4,HS,ST,F,1267.0,1267.0,6
2020.0,NIT,NIT Jaipur,ECE (BTech),4,OS,OPEN,GN,4965.0,8747.0,6
2020.0,NIT,NIT Jaipur,ECE (BTech),4,OS,OPEN,F,11632.0,14740.0,6
2020.0,NIT,NIT Jaipur,ECE (BTech),4,OS,OPEN (PWD),F,705.0,705.0,6
2020.0,NIT,NIT Jaipur,ECE (BTech),4,OS,EWS,GN,1364.0,1475.0,6
2020.0,NIT,NIT Jaipur,ECE (BTech),4,OS,EWS,F,2876.0,2876.0,6
2020.0,NIT,NIT Jaipur,ECE (BTech),4,OS,EWS (PWD),GN,111.0,111.0,6
2020.0,NIT,NIT Jaipur,ECE (BTech),4,OS,OBC-NCL,GN,2499.0,3250.0,6
2020.0,NIT,NIT Jaipur,ECE (BTech),4,OS,OBC-NCL,F,5383.0,7089.0,6
2020.0,NIT,NIT Jaipur,ECE (BTech),4,OS,OBC-NCL (PWD),GN,225.0,225.0,6
2020.0,NIT,NIT Jaipur,ECE (BTech),4,OS,SC,GN,1724.0,2259.0,6
2020.0,NIT,NIT Jaipur,ECE (BTech),4,OS,SC,F,2722.0,2722.0,6
2020.0,NIT,NIT Jaipur,ECE (BTech),4,OS,ST,GN,733.0,1015.0,6
2020.0,NIT,NIT Jaipur,ECE (BTech),4,OS,ST,F,1573.0,1573.0,6
2020.0,NIT,NIT Jaipur,Mech (BTech),4,HS,OPEN,GN,11791.0,15338.0,6
2020.0,NIT,NIT Jaipur,Mech (BTech),4,HS,OPEN,F,20205.0,24172.0,6
2020.0,NIT,NIT Jaipur,Mech (BTech),4,HS,OPEN (PWD),GN,499.0,499.0,6
2020.0,NIT,NIT Jaipur,Mech (BTech),4,HS,OPEN (PWD),F,2855.0,2855.0,6
2020.0,NIT,NIT Jaipur,Mech (BTech),4,HS,EWS,GN,2561.0,3027.0,6
2020.0,NIT,NIT Jaipur,Mech (BTech),4,HS,EWS,F,5679.0,5679.0,6
2020.0,NIT,NIT Jaipur,Mech (BTech),4,HS,OBC-NCL,GN,3604.0,4933.0,6
2020.0,NIT,NIT Jaipur,Mech (BTech),4,HS,OBC-NCL,F,10618.0,13630.0,6
2020.0,NIT,NIT Jaipur,Mech (BTech),4,HS,SC,GN,1266.0,3226.0,6
2020.0,NIT,NIT Jaipur,Mech (BTech),4,HS,SC,F,4666.0,6549.0,6
2020.0,NIT,NIT Jaipur,Mech (BTech),4,HS,ST,GN,507.0,963.0,6
2020.0,NIT,NIT Jaipur,Mech (BTech),4,HS,ST,F,1658.0,1658.0,6
2020.0,NIT,NIT Jaipur,Mech (BTech),4,OS,OPEN,GN,1813.0,17090.0,6
2020.0,NIT,NIT Jaipur,Mech (BTech),4,OS,OPEN,F,23466.0,32418.0,6
2020.0,NIT,NIT Jaipur,Mech (BTech),4,OS,OPEN (PWD),GN,1142.0,1142.0,6
2020.0,NIT,NIT Jaipur,Mech (BTech),4,OS,EWS,GN,3178.0,3358.0,6
2020.0,NIT,NIT Jaipur,Mech (BTech),4,OS,EWS,F,6468.0,6468.0,6
2020.0,NIT,NIT Jaipur,Mech (BTech),4,OS,EWS (PWD),GN,153.0,153.0,6
2020.0,NIT,NIT Jaipur,Mech (BTech),4,OS,OBC-NCL,GN,4220.0,5736.0,6
2020.0,NIT,NIT Jaipur,Mech (BTech),4,OS,OBC-NCL,F,13303.0,15842.0,6
2020.0,NIT,NIT Jaipur,Mech (BTech),4,OS,SC,GN,2824.0,3795.0,6
2020.0,NIT,NIT Jaipur,Mech (BTech),4,OS,SC,F,6830.0,7016.0,6
2020.0,NIT,NIT Jaipur,Mech (BTech),4,OS,ST,GN,1106.0,1421.0,6
2020.0,NIT,NIT Jaipur,Mech (BTech),4,OS,ST,F,2676.0,2853.0,6
2020.0,NIT,NIT Jaipur,MME (BTech),4,HS,OPEN,GN,23529.0,30757.0,6
2020.0,NIT,NIT Jaipur,MME (BTech),4,HS,OPEN,F,35491.0,38109.0,6
2020.0,NIT,NIT Jaipur,MME (BTech),4,HS,OPEN (PWD),GN,871.0,871.0,6
2020.0,NIT,NIT Jaipur,MME (BTech),4,HS,EWS,GN,5087.0,5661.0,6
2020.0,NIT,NIT Jaipur,MME (BTech),4,HS,EWS,F,7426.0,7663.0,6
2020.0,NIT,NIT Jaipur,MME (BTech),4,HS,OBC-NCL,GN,7643.0,12171.0,6
2020.0,NIT,NIT Jaipur,MME (BTech),4,HS,OBC-NCL,F,15925.0,19823.0,6
2020.0,NIT,NIT Jaipur,MME (BTech),4,HS,SC,GN,4949.0,6236.0,6
2020.0,NIT,NIT Jaipur,MME (BTech),4,HS,SC,F,7465.0,8350.0,6
2020.0,NIT,NIT Jaipur,MME (BTech),4,HS,ST,GN,1945.0,2641.0,6
2020.0,NIT,NIT Jaipur,MME (BTech),4,HS,ST,F,2973.0,3533.0,6
2020.0,NIT,NIT Jaipur,MME (BTech),4,OS,OPEN,GN,27819.0,36000.0,6
2020.0,NIT,NIT Jaipur,MME (BTech),4,OS,OPEN,F,44655.0,46337.0,6
2020.0,NIT,NIT Jaipur,MME (BTech),4,OS,OPEN (PWD),GN,1623.0,1623.0,6
2020.0,NIT,NIT Jaipur,MME (BTech),4,OS,EWS,GN,5980.0,6343.0,6
2020.0,NIT,NIT Jaipur,MME (BTech),4,OS,EWS,F,8836.0,9008.0,6
2020.0,NIT,NIT Jaipur,MME (BTech),4,OS,OBC-NCL,GN,9557.0,12704.0,6
2020.0,NIT,NIT Jaipur,MME (BTech),4,OS,OBC-NCL,F,18028.0,19364.0,6
2020.0,NIT,NIT Jaipur,MME (BTech),4,OS,SC,GN,6135.0,6783.0,6
2020.0,NIT,NIT Jaipur,MME (BTech),4,OS,SC,F,8015.0,8167.0,6
2020.0,NIT,NIT Jaipur,MME (BTech),4,OS,ST,GN,2710.0,2774.0,6
2020.0,NIT,NIT Jaipur,MME (BTech),4,OS,ST,F,2877.0,2877.0,6
2020.0,NIT,NIT Bhopal,Architecture (BArch),5,HS,OPEN,GN,874.0,2455.0,6
2020.0,NIT,NIT Bhopal,Architecture (BArch),5,HS,OPEN,F,604.0,1360.0,6
2020.0,NIT,NIT Bhopal,Architecture (BArch),5,HS,EWS,GN,293.0,447.0,6
2020.0,NIT,NIT Bhopal,Architecture (BArch),5,HS,EWS,F,249.0,249.0,6
2020.0,NIT,NIT Bhopal,Architecture (BArch),5,HS,OBC-NCL,GN,870.0,3289.0,6
2020.0,NIT,NIT Bhopal,Architecture (BArch),5,HS,OBC-NCL,F,1255.0,2068.0,6
2020.0,NIT,NIT Bhopal,Architecture (BArch),5,HS,SC,GN,111.0,1119.0,6
2020.0,NIT,NIT Bhopal,Architecture (BArch),5,HS,SC,F,812.0,812.0,6
2020.0,NIT,NIT Bhopal,Architecture (BArch),5,HS,ST,GN,159.0,409.0,6
2020.0,NIT,NIT Bhopal,Architecture (BArch),5,HS,ST,F,238.0,238.0,6
2020.0,NIT,NIT Bhopal,Architecture (BArch),5,OS,OPEN,GN,740.0,1104.0,6
2020.0,NIT,NIT Bhopal,Architecture (BArch),5,OS,OPEN,F,780.0,977.0,6
2020.0,NIT,NIT Bhopal,Architecture (BArch),5,OS,OPEN (PWD),GN,389.0,389.0,6
2020.0,NIT,NIT Bhopal,Architecture (BArch),5,OS,EWS,GN,203.0,242.0,6
2020.0,NIT,NIT Bhopal,Architecture (BArch),5,OS,EWS,F,282.0,282.0,6
2020.0,NIT,NIT Bhopal,Architecture (BArch),5,OS,OBC-NCL,GN,463.0,605.0,6
2020.0,NIT,NIT Bhopal,Architecture (BArch),5,OS,OBC-NCL,F,387.0,441.0,6
2020.0,NIT,NIT Bhopal,Architecture (BArch),5,OS,SC,GN,182.0,374.0,6
2020.0,NIT,NIT Bhopal,Architecture (BArch),5,OS,SC,F,238.0,276.0,6
2020.0,NIT,NIT Bhopal,Architecture (BArch),5,OS,ST,GN,140.0,173.0,6
2020.0,NIT,NIT Bhopal,Architecture (BArch),5,OS,ST,F,93.0,93.0,6
2020.0,NIT,NIT Bhopal,Chem Engg (BTech),4,HS,OPEN,GN,24599.0,37343.0,6
2020.0,NIT,NIT Bhopal,Chem Engg (BTech),4,HS,OPEN,F,35501.0,39734.0,6
2020.0,NIT,NIT Bhopal,Chem Engg (BTech),4,HS,EWS,GN,6242.0,6434.0,6
2020.0,NIT,NIT Bhopal,Chem Engg (BTech),4,HS,EWS,F,7124.0,7124.0,6
2020.0,NIT,NIT Bhopal,Chem Engg (BTech),4,HS,OBC-NCL,GN,10250.0,13343.0,6
2020.0,NIT,NIT Bhopal,Chem Engg (BTech),4,HS,OBC-NCL,F,16368.0,20850.0,6
2020.0,NIT,NIT Bhopal,Chem Engg (BTech),4,HS,OBC-NCL (PWD),GN,761.0,761.0,6
2020.0,NIT,NIT Bhopal,Chem Engg (BTech),4,HS,SC,GN,5765.0,6083.0,6
2020.0,NIT,NIT Bhopal,Chem Engg (BTech),4,HS,SC,F,8729.0,8729.0,6
2020.0,NIT,NIT Bhopal,Chem Engg (BTech),4,HS,ST,GN,2839.0,3332.0,6
2020.0,NIT,NIT Bhopal,Chem Engg (BTech),4,HS,ST,F,4665.0,4665.0,6
2020.0,NIT,NIT Bhopal,Chem Engg (BTech),4,OS,OPEN,GN,23998.0,30093.0,6
2020.0,NIT,NIT Bhopal,Chem Engg (BTech),4,OS,OPEN,F,32570.0,37911.0,6
2020.0,NIT,NIT Bhopal,Chem Engg (BTech),4,OS,OPEN (PWD),GN,1792.0,1792.0,6
2020.0,NIT,NIT Bhopal,Chem Engg (BTech),4,OS,EWS,GN,4989.0,5159.0,6
2020.0,NIT,NIT Bhopal,Chem Engg (BTech),4,OS,EWS,F,6840.0,6840.0,6
2020.0,NIT,NIT Bhopal,Chem Engg (BTech),4,OS,OBC-NCL,GN,8801.0,10939.0,6
2020.0,NIT,NIT Bhopal,Chem Engg (BTech),4,OS,OBC-NCL,F,14815.0,15741.0,6
2020.0,NIT,NIT Bhopal,Chem Engg (BTech),4,OS,SC,GN,5630.0,6631.0,6
2020.0,NIT,NIT Bhopal,Chem Engg (BTech),4,OS,SC,F,7912.0,7912.0,6
2020.0,NIT,NIT Bhopal,Chem Engg (BTech),4,OS,ST,GN,2012.0,2223.0,6
2020.0,NIT,NIT Bhopal,Civil (BTech),4,HS,OPEN,GN,25864.0,34967.0,6
2020.0,NIT,NIT Bhopal,Civil (BTech),4,HS,OPEN,F,34972.0,44926.0,6
2020.0,NIT,NIT Bhopal,Civil (BTech),4,HS,OPEN (PWD),GN,1345.0,1345.0,6
2020.0,NIT,NIT Bhopal,Civil (BTech),4,HS,EWS,GN,5909.0,6759.0,6
2020.0,NIT,NIT Bhopal,Civil (BTech),4,HS,EWS,F,7529.0,7529.0,6
2020.0,NIT,NIT Bhopal,Civil (BTech),4,HS,OBC-NCL,GN,9241.0,13335.0,6
2020.0,NIT,NIT Bhopal,Civil (BTech),4,HS,OBC-NCL,F,15585.0,23050.0,6
2020.0,NIT,NIT Bhopal,Civil (BTech),4,HS,SC,GN,3099.0,5561.0,6
2020.0,NIT,NIT Bhopal,Civil (BTech),4,HS,SC,F,6256.0,6967.0,6
2020.0,NIT,NIT Bhopal,Civil (BTech),4,HS,ST,GN,1013.0,1793.0,6
2020.0,NIT,NIT Bhopal,Civil (BTech),4,HS,ST,F,1278.0,1278.0,6
2020.0,NIT,NIT Bhopal,Civil (BTech),4,OS,OPEN,GN,24559.0,31719.0,6
2020.0,NIT,NIT Bhopal,Civil (BTech),4,OS,OPEN,F,36924.0,43993.0,6
2020.0,NIT,NIT Bhopal,Civil (BTech),4,OS,EWS,GN,5518.0,5532.0,6
2020.0,NIT,NIT Bhopal,Civil (BTech),4,OS,EWS,F,8110.0,8110.0,6
2020.0,NIT,NIT Bhopal,Civil (BTech),4,OS,EWS (PWD),GN,186.0,186.0,6
2020.0,NIT,NIT Bhopal,Civil (BTech),4,OS,OBC-NCL,GN,7885.0,10048.0,6
2020.0,NIT,NIT Bhopal,Civil (BTech),4,OS,OBC-NCL,F,14223.0,17198.0,6
2020.0,NIT,NIT Bhopal,Civil (BTech),4,OS,OBC-NCL (PWD),GN,476.0,476.0,6
2020.0,NIT,NIT Bhopal,Civil (BTech),4,OS,SC,GN,2674.0,5099.0,6
2020.0,NIT,NIT Bhopal,Civil (BTech),4,OS,SC,F,7305.0,7598.0,6
2020.0,NIT,NIT Bhopal,Civil (BTech),4,OS,ST,GN,612.0,662.0,6
2020.0,NIT,NIT Bhopal,Civil (BTech),4,OS,ST,F,1771.0,1771.0,6
2020.0,NIT,NIT Bhopal,CSE (BTech),4,HS,OPEN,GN,3919.0,8292.0,6
2020.0,NIT,NIT Bhopal,CSE (BTech),4,HS,OPEN,F,12686.0,15296.0,6
2020.0,NIT,NIT Bhopal,CSE (BTech),4,HS,OPEN (PWD),GN,118.0,221.0,6
2020.0,NIT,NIT Bhopal,CSE (BTech),4,HS,EWS,GN,1274.0,1531.0,6
2020.0,NIT,NIT Bhopal,CSE (BTech),4,HS,EWS,F,2446.0,2462.0,6
2020.0,NIT,NIT Bhopal,CSE (BTech),4,HS,EWS (PWD),GN,58.0,58.0,6
2020.0,NIT,NIT Bhopal,CSE (BTech),4,HS,OBC-NCL,GN,1572.0,3380.0,6
2020.0,NIT,NIT Bhopal,CSE (BTech),4,HS,OBC-NCL,F,5757.0,8746.0,6
2020.0,NIT,NIT Bhopal,CSE (BTech),4,HS,OBC-NCL (PWD),GN,164.0,221.0,6
2020.0,NIT,NIT Bhopal,CSE (BTech),4,HS,SC,GN,1016.0,1832.0,6
2020.0,NIT,NIT Bhopal,CSE (BTech),4,HS,SC,F,2752.0,4513.0,6
2020.0,NIT,NIT Bhopal,CSE (BTech),4,HS,SC (PWD),GN,55.0,55.0,6
2020.0,NIT,NIT Bhopal,CSE (BTech),4,HS,ST,GN,937.0,1428.0,6
2020.0,NIT,NIT Bhopal,CSE (BTech),4,HS,ST,F,1454.0,1700.0,6
2020.0,NIT,NIT Bhopal,CSE (BTech),4,HS,ST (PWD),GN,53.0,53.0,6
2020.0,NIT,NIT Bhopal,CSE (BTech),4,OS,OPEN,GN,4823.0,6509.0,6
2020.0,NIT,NIT Bhopal,CSE (BTech),4,OS,OPEN,F,8838.0,11841.0,6
2020.0,NIT,NIT Bhopal,CSE (BTech),4,OS,OPEN (PWD),GN,193.0,252.0,6
2020.0,NIT,NIT Bhopal,CSE (BTech),4,OS,EWS,GN,994.0,1096.0,6
2020.0,NIT,NIT Bhopal,CSE (BTech),4,OS,EWS,F,2241.0,2364.0,6
2020.0,NIT,NIT Bhopal,CSE (BTech),4,OS,EWS (PWD),GN,76.0,76.0,6
2020.0,NIT,NIT Bhopal,CSE (BTech),4,OS,OBC-NCL,GN,1622.0,2607.0,6
2020.0,NIT,NIT Bhopal,CSE (BTech),4,OS,OBC-NCL,F,4748.0,5927.0,6
2020.0,NIT,NIT Bhopal,CSE (BTech),4,OS,OBC-NCL (PWD),GN,151.0,151.0,6
2020.0,NIT,NIT Bhopal,CSE (BTech),4,OS,SC,GN,1101.0,1511.0,6
2020.0,NIT,NIT Bhopal,CSE (BTech),4,OS,SC,F,1776.0,2296.0,6
2020.0,NIT,NIT Bhopal,CSE (BTech),4,OS,SC (PWD),GN,111.0,111.0,6
2020.0,NIT,NIT Bhopal,CSE (BTech),4,OS,ST,GN,399.0,584.0,6
2020.0,NIT,NIT Bhopal,CSE (BTech),4,OS,ST,F,617.0,1413.0,6
2020.0,NIT,NIT Bhopal,CSE (BTech),4,OS,ST (PWD),GN,48.0,48.0,6
2020.0,NIT,NIT Bhopal,EE (BTech),4,HS,OPEN,GN,13593.0,19229.0,6
2020.0,NIT,NIT Bhopal,EE (BTech),4,HS,OPEN,F,23660.0,27406.0,6
2020.0,NIT,NIT Bhopal,EE (BTech),4,HS,OPEN (PWD),GN,921.0,921.0,6
2020.0,NIT,NIT Bhopal,EE (BTech),4,HS,EWS,GN,3277.0,3820.0,6
2020.0,NIT,NIT Bhopal,EE (BTech),4,HS,EWS,F,5218.0,5218.0,6
2020.0,NIT,NIT Bhopal,EE (BTech),4,HS,OBC-NCL,GN,5831.0,7107.0,6
2020.0,NIT,NIT Bhopal,EE (BTech),4,HS,OBC-NCL,F,11394.0,18451.0,6
2020.0,NIT,NIT Bhopal,EE (BTech),4,HS,SC,GN,2309.0,4336.0,6
2020.0,NIT,NIT Bhopal,EE (BTech),4,HS,SC,F,7763.0,8145.0,6
2020.0,NIT,NIT Bhopal,EE (BTech),4,HS,ST,GN,752.0,2185.0,6
2020.0,NIT,NIT Bhopal,EE (BTech),4,HS,ST,F,2989.0,2989.0,6
2020.0,NIT,NIT Bhopal,EE (BTech),4,OS,OPEN,GN,12539.0,18017.0,6
2020.0,NIT,NIT Bhopal,EE (BTech),4,OS,OPEN,F,22383.0,25659.0,6
2020.0,NIT,NIT Bhopal,EE (BTech),4,OS,OPEN (PWD),GN,937.0,937.0,6
2020.0,NIT,NIT Bhopal,EE (BTech),4,OS,EWS,GN,2879.0,2958.0,6
2020.0,NIT,NIT Bhopal,EE (BTech),4,OS,EWS,F,5522.0,5522.0,6
2020.0,NIT,NIT Bhopal,EE (BTech),4,OS,OBC-NCL,GN,4859.0,5985.0,6
2020.0,NIT,NIT Bhopal,EE (BTech),4,OS,OBC-NCL,F,11693.0,12447.0,6
2020.0,NIT,NIT Bhopal,EE (BTech),4,OS,OBC-NCL (PWD),GN,431.0,431.0,6
2020.0,NIT,NIT Bhopal,EE (BTech),4,OS,SC,GN,3027.0,3942.0,6
2020.0,NIT,NIT Bhopal,EE (BTech),4,OS,SC,F,5199.0,6299.0,6
2020.0,NIT,NIT Bhopal,EE (BTech),4,OS,ST,GN,1342.0,1635.0,6
2020.0,NIT,NIT Bhopal,EE (BTech),4,OS,ST,F,1520.0,1520.0,6
2020.0,NIT,NIT Bhopal,ECE (BTech),4,HS,OPEN,GN,5720.0,13395.0,6
